path	type	required	constraints	description
ITR.ITR4.FilingStatus.AmtSeventhProvisio139iii	integer	False	type=integer, minimum=100000, maximum=99999999999999	
ITR.ITR4.FilingStatus.clauseiv7provisio139i	string	False	type=string, pattern=Y|N	
ITR.ITR4.FilingStatus.clauseiv7provisio139iDtls[].clauseiv7provisio139iNature	string	True	type=string, enum=['1', '2', '3', '4'], REQUIRED	1 - The total sales, turnover or gross receipts, as the case may be, of the person in the business exceeds sixty lakh rupees during the previous year; 2 - The total gross receipts of the person in profession exceeds ten lakh rupees during the previous year; 3 - The aggregate of tax deducted at source and tax collected at source during the previous year, in the case of the person, is twenty-five thousand rupees or more(fifty thousand for resident senior citizen); 4 - The deposit in one or more savings bank account of the person, in aggregate, is fifty lakh rupees or more, in the previous year
ITR.ITR4.FilingStatus.clauseiv7provisio139iDtls[].clauseiv7provisio139iAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.FilingStatus.ReceiptNo	string	False	type=string, pattern=[0-9]{15}	Enter the Receipt number of the; original return.
ITR.ITR4.FilingStatus.NoticeNo	string	False	type=string, maxLength=100, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	
ITR.ITR4.FilingStatus.OrigRetFiledDate	string	False	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01]))	Enter Date of filing of Original return in YYYY-MM-DD format
ITR.ITR4.FilingStatus.NoticeDateUnderSec	string	False	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01]))	Date of Order or Notice in YYYY-MM-DD format
ITR.ITR4.FilingStatus.AsseseeRepFlg	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['Y', 'N'], REQUIRED	Y - Yes; N - No
ITR.ITR4.FilingStatus.AssesseeRep.RepName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.FilingStatus.AssesseeRep.RepCapacity	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['L', 'M', 'G', 'O'], REQUIRED	L - Legal Heir; M - Manager; G - Guardian; O - Other
ITR.ITR4.FilingStatus.AssesseeRep.RepAddress	string	True	type=string, minLength=1, maxLength=250, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.FilingStatus.AssesseeRep.RepPAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR4.FilingStatus.AssesseeRep.RepAadhaar	string	False	type=string, pattern=[0-9]{12}	
ITR.ITR4.FilingStatus.ItrFilingDueDate	string	True	type=string, minLength=9, maxLength=10, pattern=2025-07-31, REQUIRED	
ITR.ITR4.IncomeDeductions.IncomeFromBusinessProf	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.GrossSalary	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.Salary	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.PerquisitesValue	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.ProfitsInSalary	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.IncomeNotified89A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.IncomeNotified89AType[].NOT89ACountrycode	string	True	type=string, enum=['US', 'UK', 'CA'], REQUIRED	US - United States; UK - United Kingdom; CA - Canada
ITR.ITR4.IncomeDeductions.IncomeNotified89AType[].NOT89AAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.IncomeNotifiedOther89A	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.AllwncExemptUs10.AllwncExemptUs10Dtls[].SalNatureDesc	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['10(5)', '10(6)', '10(7)', '10(10)', '10(10A)', '10(10AA)', '10(10B)(i)', '10(10B)(ii)', '10(10C)', '10(10CC)', '10(13A)', '10(14)(i)', '10(14)(ii)', '10(14)(i…], REQUIRED	10(5) - Sec 10(5)-Leave Travel concession/assistance; 10(6) - Sec 10(6)-Remuneration received as an official, by whatever name called, of an embassy, high commission etc.; 10(7) - Sec 10(7)-Allowances or perquisites paid or allowed as such outside India by the Government to a citizen of India for rendering service outside India; 10(10) - Sec 10(10)-Death-cum-retirement gratuity received ; 10(10A) - Sec 10(10A)-Commuted value of pension received; 10(10AA) - Sec 10(10AA)-Earned leave encashment on Retirement; 10(10B)(i) - Sec 10(10B)-First proviso - Compensation limit notified by CG in the Official Gazette; 10(10B)(ii) - Sec 10(10B)-Second proviso - Compensation under scheme approved by the Central Government; 10(10C) - Sec 10(10C)- Amount received/receivable on voluntary retirement or termination of service; 10(10CC) - Sec 10(10CC)-Tax paid by employer on non-monetary perquisite; 10(13A) - Sec 10(13A)-Allowance to meet expenditure incurred on house rent; 10(14)(i) - Sec 10(14)(i)- Prescribed Allowances or benefits (not in a nature of perquisite) specifically granted to meet expenses wholly, necessarily and exclusively and to the extent actually incurred, in performance of duties of office or employment; 10(14)(ii) - Sec 10(14)(ii) -Prescribed Allowances or benefits granted to meet personal expenses in performance of duties of office or employment or to compensate him for increased cost of living. ; 10(14)(i)(115BAC) - Sec 10(14)(i) -Allowances referred in sub-clauses (a) to (c) of sub-rule (1) in Rule 2BB ; 10(14)(ii)(115BAC) - Sec 10(14)(ii) -Transport allowance granted to certain physically handicapped assessee ; EIC - Exempt income received by a judge covered under the payment of salaries to Supreme Court/High Court judges Act /Rules ; OTH - Any Other
ITR.ITR4.IncomeDeductions.AllwncExemptUs10.AllwncExemptUs10Dtls[].SalOthNatOfInc	string	False	type=string, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	
ITR.ITR4.IncomeDeductions.AllwncExemptUs10.AllwncExemptUs10Dtls[].SalOthAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.AllwncExemptUs10.TotalAllwncExemptUs10	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.Increliefus89A	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.NetSalary	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductionUs16	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductionUs16ia	integer	False	type=integer, minimum=0, maximum=75000	
ITR.ITR4.IncomeDeductions.EntertainmntalwncUs16ii	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR4.IncomeDeductions.ProfessionalTaxUs16iii	integer	False	type=integer, minimum=0, maximum=5000	
ITR.ITR4.IncomeDeductions.IncomeFromSal	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.TypeOfHP	string	False	type=string, pattern=S|L|D	S:Self Occupied; L:Let Out; D:Deemed let out
ITR.ITR4.IncomeDeductions.GrossRentReceived	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.TaxPaidlocalAuth	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.AnnualValue	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.AnnualValue30Percent	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.InterestPayable	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.ArrearsUnrealizedRentRcvd	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.TotalIncomeOfHP	integer	True	type=integer, minimum=-200000, maximum=99999999999999, REQUIRED	House Property income
ITR.ITR4.IncomeDeductions.IncomeOthSrc	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].OthSrcNatureDesc	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['SAV', 'IFD', 'TAX', 'FAP', 'DIV', '10(11)(iP)', '10(11)(iiP)', '10(12)(iP)', '10(12)(iiP)', 'NOT89A', 'OTHNOT89A', 'OTH'], REQUIRED	SAV : Interest from Saving Account; IFD : Interest from Deposit(Bank/Post Office/Cooperative Society); TAX : Interest from Income Tax Refund; FAP : Family pension; DIV : Dividend; 10(11)(iP) : Interest accrued on contributions to provident fund to the extent taxable as per first proviso to section 10(11); 10(11)(iiP) : Interest accrued on contributions to provident fund to the extent taxable as per second proviso to section 10(11); 10(12)(iP) : Interest accrued on contributions to provident fund to the extent taxable as per first proviso to section 10(12); 10(12)(iiP) : Interest accrued on contributions to provident fund to the extent taxable as per second proviso to section 10(12); NOT89A : Income from retirement benefit account maintained in a notified country u/s 89A ; OTHNOT89A : Income from retirement benefit account maintained in a country other than a country notified u/s 89A ; OTH : Any Other
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89A[].NOT89ACountrycode	string	True	type=string, enum=['US', 'UK', 'CA'], REQUIRED	US - United States; UK - United Kingdom; CA - Canada
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89A[].NOT89AAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].OthSrcOthNatOfInc	string	False	type=string, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].OthSrcOthAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].DividendInc.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].DividendInc.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].DividendInc.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].DividendInc.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].DividendInc.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89AInc.DateRange.Upto15Of6	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89AInc.DateRange.Upto15Of9	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89AInc.DateRange.Up16Of9To15Of12	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89AInc.DateRange.Up16Of12To15Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.OthersInc.OthersIncDtlsOthSrc[].NOT89AInc.DateRange.Up16Of3To31Of3	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductionUs57iia	integer	False	type=integer, minimum=0, maximum=25000	
ITR.ITR4.IncomeDeductions.Increliefus89AOS	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.GrossTotIncome	integer	True	type=integer, maximum=99999999999999, REQUIRED	Gross Total Income without LTCG u/s 112A
ITR.ITR4.IncomeDeductions.GrossTotIncomeIncLTCG112A	integer	True	type=integer, maximum=99999999999999, REQUIRED	Gross Total Income including LTCG u/s 112A
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80C	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployeeOrSE	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	For Employee/SelfEmployed
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCD1B	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80CCDEmployer	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.PRANNum	string	False	type=string, minLength=1, maxLength=125	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80D	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DD	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DDBUsrType	string	False	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['1', '2']	1 : Self or dependent , 2 : Self or dependent - Senior Citizen
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.NameOfSpecDisease80DDB	string	False	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'j', 'k', 'l', 'm', 'n']	a : Dementia; b : Dystonia Musculorum Deformans; c : Motor Neuron Disease; d : Ataxia; e : Chorea; f : Hemiballismus; g : Aphasia; h: Parkinsons Disease; i : Malignant Cancers; j : Full Blown Acquired Immuno-Deficiency Syndrome (AIDS); k:Chronic Renal failure; l:Hematological disorders; m: Hemophilia; n:Thalassaemia
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80DDB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EE	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EEA	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80EEB	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80GG	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Form10BAAckNum	string	False	type=string, maxLength=15	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80U	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80TTA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.Section80TTB	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.AnyOthSec80CCH	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.UsrDeductUndChapVIA.TotalChapVIADeductions	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80C	integer	True	type=integer, minimum=0, maximum=150000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCC	integer	True	type=integer, minimum=0, maximum=150000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCDEmployeeOrSE	integer	True	type=integer, minimum=0, maximum=150000, REQUIRED	For Employee/SelfEmployed
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCD1B	integer	True	type=integer, minimum=0, maximum=50000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80CCDEmployer	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80D	integer	True	type=integer, minimum=0, maximum=100000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80DD	integer	True	type=integer, minimum=0, maximum=125000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80DDB	integer	True	type=integer, minimum=0, maximum=100000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80E	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EE	integer	False	type=integer, minimum=0, maximum=50000	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EEA	integer	False	type=integer, minimum=0, maximum=150000	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80EEB	integer	False	type=integer, minimum=0, maximum=150000	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80G	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80GG	integer	True	type=integer, minimum=0, maximum=60000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80GGC	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80U	integer	True	type=integer, minimum=0, maximum=125000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80TTA	integer	True	type=integer, minimum=0, maximum=10000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.Section80TTB	integer	True	type=integer, minimum=0, maximum=50000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.AnyOthSec80CCH	integer	True	type=integer, minimum=0, maximum=288000, REQUIRED	
ITR.ITR4.IncomeDeductions.DeductUndChapVIA.TotalChapVIADeductions	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.IncomeDeductions.TotalIncome	integer	True	type=integer, minimum=0, maximum=5125000, REQUIRED	
ITR.ITR4.TaxComputation.TotalTaxPayable	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.Rebate87A	integer	True	type=integer, minimum=0, maximum=25000, REQUIRED	
ITR.ITR4.TaxComputation.TaxPayableOnRebate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.EducationCess	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.GrossTaxLiability	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.Section89	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR4.TaxComputation.NetTaxLiability	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Balance Tax After Relief
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234A	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234B	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.IntrstPay.IntrstPayUs234C	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxComputation.IntrstPay.LateFilingFee234F	integer	True	type=integer, minimum=0, maximum=5000, REQUIRED	
ITR.ITR4.TaxComputation.TotTaxPlusIntrstPay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxPaid.TaxesPaid.AdvanceTax	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxPaid.TaxesPaid.TDS	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxPaid.TaxesPaid.TCS	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Required for ITR4
ITR.ITR4.TaxPaid.TaxesPaid.SelfAssessmentTax	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxPaid.TaxesPaid.TotalTaxesPaid	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.TaxPaid.BalTaxPayable	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR4.Refund.RefundDue	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	Refund due if Total Taxes Paid is greater than AggregateTaxInterest
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].IFSCCode	string	True	type=string, pattern=[A-Z]{4}[0][A-Z0-9]{6}, REQUIRED	
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].BankName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].BankAccountNo	string	True	type=string, minLength=1, maxLength=20, pattern=[a-zA-Z0-9]([/-]?(((\d*[1-9]\d*)*[a-zA-Z/-])|(\d*[1-9]\d*[a-zA-Z]*))+)*[0-9]*, REQUIRED	
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].AccountType	string	True	type=string, enum=['SB', 'CA', 'CC', 'OD', 'NRO', 'OTH'], REQUIRED	SB: Savings Account, CA: Current Account,CC: Cash Credit Account, OD: Over draft account, NRO: Non Resident Account, OTH: Other
ITR.ITR4.Refund.BankAccountDtls.AddtnlBankDetails[].UseForRefund	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), enum=['true', 'false'], REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DoneeWithPanName	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].ArnNbr	string	False	type=string, maxLength=25, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*)	Please enter ARN (Donation reference Number)
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].DoneePAN	string	True	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z], REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.AddrDetail	string	True	type=string, minLength=1, maxLength=200, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
ITR.ITR4.Schedule80G.Don100Percent.DoneeWithPan[].AddressDetail.CityOrTownOrDistrict	string	True	type=string, minLength=1, maxLength=50, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&"]*)\s*), REQUIRED	
