path	type	required	constraints	description
ITR.ITR2.ScheduleCGFor23.ShortTermCapGainFor23.CapitalLossBuyBackShares.CapitalLossBuyBackSharesDtls[].Rate	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['STL20', 'STL30', 'STLAR'], REQUIRED	STL20 - Loss from buy back of 'shares taxable at 20%' ; STL30 - Loss from buy back of 'shares taxable at 30%' ; STLAR - Loss from buy back of 'shares taxable at applicable rate'
ITR.ITR2.ScheduleCGFor23.ShortTermCapGainFor23.CapitalLossBuyBackShares.CapitalLossBuyBackSharesDtls[].Amount	integer	True	type=integer, minimum=-99999999999999, maximum=0, REQUIRED	
ITR.ITR2.ScheduleCGFor23.ShortTermCapGainFor23.TotalSTCG	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].FullConsideration	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].DateofPurchase	string	False	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01]))	Date in format YYYY-MM-DD
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].DateofSale	string	False	type=string, pattern=([12]\d{3}-(0[1-9]|1[0-2])-(0[1-9]|[12]\d|3[01]))	Date in format YYYY-MM-DD
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].PropertyValuation	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].FullConsideration50C	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].AquisitCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].AquisitCostIndex	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.CostOfImprovementsDtls[].slno	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.CostOfImprovementsDtls[].ImproveCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.CostOfImprovementsDtls[].ImproveDate	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['2001-02', '2002-03', '2003-04', '2004-05', '2005-06', '2006-07', '2007-08', '2008-09', '2009-10', '2010-11', '2011-12', '2012-13', '2013-14', '2014-15', '2015…], REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.CostOfImprovementsDtls[].CostOfImpIndex	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.TotalImprovecost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].CostOfImprovements.TotalindexImprovecost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].ExpOnTrans	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TotalDedn	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TotalDednForEiB	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].Balance	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].BalanceForEiB	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].ExemptionOrDednUs54.ExemptionOrDednUs54Dtls[].ExemptionSecCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['54', '54B', '54F', '54EC'], REQUIRED	54 - Sec 54; 54B - Sec 54B; 54EC - Sec 54EC; 54F - Sec 54F
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].ExemptionOrDednUs54.ExemptionOrDednUs54Dtls[].ExemptionAmount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].ExemptionOrDednUs54.ExemptionGrandTotal	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].LTCGonImmvblPrprty	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].LTCGonImmvblPrprtyBE	integer	False	type=integer, minimum=-99999999999999, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TaxSec1121aiiB	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TaxSec1121a	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].ExcessAmtSec1121a	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].NameOfBuyer	string	True	type=string, minLength=1, maxLength=125, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].PANofBuyer	string	False	type=string, pattern=[A-Z]{5}[0-9]{4}[A-Z]	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].AaadhaarOfBuyer	string	False	type=string, pattern=[0-9]{12}	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].PercentageShare	number	True	type=number, minimum=0, maximum=100, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].Amount	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].AddressOfProperty	string	True	type=string, minLength=1, maxLength=250, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].StateCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['01', '02', '03', '04', '05', '06', '07', '08', '09', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23', '24', '25', '26', '27…], REQUIRED	01-Andaman and Nicobar islands; 02-Andhra Pradesh; 03-Arunachal Pradesh; 04-Assam; 05-Bihar; 06-Chandigarh; 07-Dadra Nagar and Haveli; 08-Daman and Diu; 09- Delhi; 10- Goa; 11-Gujarat; 12- Haryana; 13- Himachal Pradesh; 14-Jammu and Kashmir; 15- Karnataka; 16- Kerala; 17- Lakshadweep; 18-Madhya Pradesh; 19-Maharashtra; 20-Manipur; 21- Meghalaya; 22-Mizoram; 23-Nagaland; 24- Odisha; 25- Puducherry; 26- Punjab; 27-Rajasthan; 28- Sikkim; 29-Tamil Nadu; 30- Tripura; 31-Uttar Pradesh; 32- West Bengal; 33- Chhattisgarh; 34- Uttarakhand; 35- Jharkhand; 36- Telangana; 37- Ladakh; 99- State outside India
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].CountryCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['93', '1001', '355', '213', '684', '376', '244', '1264', '1010', '1268', '54', '374', '297', '61', '43', '994', '1242', '973', '880', '1246', '375', '32', '501…], REQUIRED	93:AFGHANISTAN; 1001:ÅLAND ISLANDS; 355:ALBANIA; 213:ALGERIA; 684:AMERICAN SAMOA; 376:ANDORRA; 244:ANGOLA; 1264:ANGUILLA; 1010:ANTARCTICA; 1268:ANTIGUA AND BARBUDA; 54:ARGENTINA; 374:ARMENIA; 297:ARUBA; 61:AUSTRALIA; 43:AUSTRIA; 994:AZERBAIJAN; 1242:BAHAMAS; 973:BAHRAIN; 880:BANGLADESH; 1246:BARBADOS; 375:BELARUS; 32:BELGIUM; 501:BELIZE; 229:BENIN; 1441:BERMUDA; 975:BHUTAN; 591:BOLIVIA (PLURINATIONAL STATE OF); 1002:BONAIRE, SINT EUSTATIUS AND SABA; 387:BOSNIA AND HERZEGOVINA; 267:BOTSWANA; 1003:BOUVET ISLAND; 55:BRAZIL; 1014:BRITISH INDIAN OCEAN TERRITORY; 673:BRUNEI DARUSSALAM; 359:BULGARIA; 226: BURKINA FASO; 257:BURUNDI; 238:CABO VERDE; 855:CAMBODIA; 237:CAMEROON; 1:CANADA; 1345:CAYMAN ISLANDS; 236:CENTRAL AFRICAN REPUBLIC; 235:CHAD; 56:CHILE; 86:CHINA; 9:CHRISTMAS ISLAND; 672:COCOS (KEELING) ISLANDS; 57:COLOMBIA; 270:COMOROS; 242:CONGO; 243:CONGO (DEMOCRATIC REPUBLIC OF THE); 682:COOK ISLANDS; 506:COSTA RICA; 225:CÔTE D'IVOIRE; 385:CROATIA; 53:CUBA; 1015:CURAÇAO; 357:CYPRUS; 420:CZECHIA; 45:DENMARK; 253:DJIBOUTI; 1767:DOMINICA; 1809:DOMINICAN REPUBLIC; 593:ECUADOR; 20:EGYPT; 503:EL SALVADOR; 240:EQUATORIAL GUINEA; 291:ERITREA; 372:ESTONIA; 251:ETHIOPIA; 500:FALKLAND ISLANDS (MALVINAS); 298:FAROE ISLANDS; 679:FIJI; 358:FINLAND; 33:FRANCE; 594:FRENCH GUIANA; 689:FRENCH POLYNESIA; 1004:FRENCH SOUTHERN TERRITORIES; 241:GABON; 220:GAMBIA; 995:GEORGIA; 49:GERMANY; 233:GHANA; 350:GIBRALTAR; 30:GREECE; 299:GREENLAND; 1473:GRENADA; 590:GUADELOUPE; 1671:GUAM; 502:GUATEMALA; 1481:GUERNSEY; 224:GUINEA; 245:GUINEA-BISSAU; 592:GUYANA; 509:HAITI; 1005:HEARD ISLAND AND MCDONALD ISLANDS; 6:HOLY SEE; 504:HONDURAS; 852:HONG KONG; 36:HUNGARY; 354:ICELAND; 91:INDIA; 62:INDONESIA; 98:IRAN (ISLAMIC REPUBLIC OF); 964:IRAQ; 353:IRELAND; 1624:ISLE OF MAN; 972:ISRAEL; 5:ITALY; 1876:JAMAICA; 81:JAPAN; 1534:JERSEY; 962:JORDAN; 7:KAZAKHSTAN; 254:KENYA; 686:KIRIBATI; 850:KOREA(DEMOCRATIC PEOPLE'S REPUBLIC OF); 82:KOREA (REPUBLIC OF); 965:KUWAIT; 996:KYRGYZSTAN; 856:LAO PEOPLE'S DEMOCRATIC REPUBLIC; 371:LATVIA; 961:LEBANON; 266:LESOTHO; 231:LIBERIA; 218:LIBYA; 423:LIECHTENSTEIN; 370:LITHUANIA; 352:LUXEMBOURG; 853:MACAO; 389:MACEDONIA(THE FORMER YUGOSLAV REPUBLIC OF); 261:MADAGASCAR; 265:MALAWI; 60:MALAYSIA; 960:MALDIVES; 223:MALI; 356:MALTA; 692:MARSHALL ISLANDS; 596:MARTINIQUE; 222:MAURITANIA; 230:MAURITIUS; 269:MAYOTTE; 52:MEXICO; 691:MICRONESIA (FEDERATED STATES OF); 373:MOLDOVA (REPUBLIC OF); 377:MONACO; 976:MONGOLIA; 382:MONTENEGRO; 1664:MONTSERRAT; 212:MOROCCO; 258:MOZAMBIQUE; 95:MYANMAR; 264:NAMIBIA; 674:NAURU; 977:NEPAL; 31:NETHERLANDS; 687:NEW CALEDONIA; 64:NEW ZEALAND; 505:NICARAGUA; 227:NIGER; 234:NIGERIA; 683:NIUE; 15:NORFOLK ISLAND; 1670:NORTHERN MARIANA ISLANDS; 47:NORWAY; 968:OMAN; 92:PAKISTAN; 680:PALAU; 970:PALESTINE, STATE OF; 507:PANAMA; 675:PAPUA NEW GUINEA; 595:PARAGUAY; 51:PERU; 63:PHILIPPINES; 1011:PITCAIRN; 48:POLAND; 14:PORTUGAL; 1787:PUERTO RICO; 974:QATAR; 262:RÉUNION; 40:ROMANIA; 8:RUSSIAN FEDERATION; 250:RWANDA; 1006:SAINT BARTHÉLEMY; 290: SAINT HELENA, ASCENSION AND TRISTAN DA CUNHA; 1869:SAINT KITTS AND NEVIS; 1758:SAINT LUCIA; 1007:SAINT MARTIN (FRENCH PART); 508:SAINT PIERRE AND MIQUELON; 1784:SAINT VINCENT AND THE GRENADINES; 685:SAMOA; 378:SAN MARINO; 239:SAO TOME AND PRINCIPE; 966:SAUDI ARABIA; 221:SENEGAL; 381:SERBIA; 248:SEYCHELLES; 232:SIERRA LEONE; 65:SINGAPORE; 1721:SINT MAARTEN (DUTCH PART); 421:SLOVAKIA; 386:SLOVENIA; 677:SOLOMON ISLANDS; 252:SOMALIA; 28:SOUTH AFRICA; 1008:SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS; 211:SOUTH SUDAN; 35:SPAIN; 94:SRI LANKA; 249:SUDAN; 597:SURINAME; 1012:SVALBARD AND JAN MAYEN; 268:SWAZILAND; 46:SWEDEN; 41:SWITZERLAND; 963:SYRIAN ARAB REPUBLIC; 886:TAIWAN; 992:TAJIKISTAN; 255:TANZANIA, UNITED REPUBLIC OF; 66:THAILAND; 670:TIMOR-LESTE (EAST TIMOR); 228:TOGO; 690:TOKELAU; 676:TONGA; 1868:TRINIDAD AND TOBAGO; 216:TUNISIA; 90:TURKEY; 993:TURKMENISTAN; 1649:TURKS AND CAICOS ISLANDS; 688:TUVALU; 256:UGANDA; 380:UKRAINE; 971:UNITED ARAB EMIRATES; 44:UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND; 2:UNITED STATES OF AMERICA; 1009:UNITED STATES MINOR OUTLYING ISLANDS; 598:URUGUAY; 998:UZBEKISTAN; 678:VANUATU; 58:VENEZUELA (BOLIVARIAN REPUBLIC OF); 84:VIET NAM; 1284:VIRGIN ISLANDS (BRITISH); 1340:VIRGIN ISLANDS (U.S.); 681:WALLIS AND FUTUNA; 1013:WESTERN SAHARA; 967:YEMEN; 260:ZAMBIA; 263:ZIMBABWE; 9999:OTHERS
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].PinCode	integer	False	type=integer, minimum=100000, maximum=999999, pattern=[1-9]{1}[0-9]{5}	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.SaleofLandBuildDtls[].TrnsfImmblPrprty.TrnsfImmblPrprtyDtls[].ZipCode	string	False	type=string, minLength=1, maxLength=8, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*)	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.TotalLTCGImmblPrprty	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.TotalLTCGImmblPrprtyBE	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.TotalLTCGImmblPrprtyAE	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofLandBuild.TotalExcessTax	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.FullConsideration	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.DeductSec48.AquisitCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.DeductSec48.ImproveCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.DeductSec48.ExpOnTrans	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.DeductSec48.TotalDedn	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.BalanceCG	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.DeductionUs54F	integer	True	type=integer, minimum=0, maximum=100000000, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.SaleofBondsDebntr.CapgainonAssets	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112SectionCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['22'], REQUIRED	22 - (i) listed securities (other than a unit) or zero coupon bonds where proviso to section 112(1) is applicable;
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.FullConsideration	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.AquisitCostIndexed	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.AquisitCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.ImproveCostIndexed	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.ImproveCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.ExpOnTrans	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.TotalDedn	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductSec48.TotalDednForExcess	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.BalanceCG	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.BalanceCGForExcess	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.DeductionUs54F	integer	True	type=integer, minimum=0, maximum=100000000, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.CapgainonAssets	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.CapgainonAssetsForExcess	integer	True	type=integer, minimum=0, maximum=9999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.Tax_S1121_20	integer	True	type=integer, minimum=0, maximum=9999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.Tax_S1121P_10	integer	True	type=integer, minimum=0, maximum=9999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls_BE.ExcessTax	integer	True	type=integer, minimum=0, maximum=9999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.FullConsideration	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.DeductSec48.AquisitCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.DeductSec48.ImproveCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.DeductSec48.ExpOnTrans	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.DeductSec48.TotalDedn	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.BalanceCG	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.DeductionUs54F	integer	True	type=integer, minimum=0, maximum=100000000, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].Proviso112Applicabledtls.CapgainonAssets	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable[].CapgainonAssets	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112SectionCode	string	True	type=string, pattern=|(\s*([\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&][\s\w\d_=!@#$%\^*\(\){}\[\]\|\\:;',\.\?/~`\-\+<>&]*)\s*), enum=['5ACA1b'], REQUIRED	5ACA1b - (ii) GDR of an Indian company referred in sec. 115ACA
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.FullConsideration	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.DeductSec48.AquisitCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.DeductSec48.ImproveCost	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.DeductSec48.ExpOnTrans	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.DeductSec48.TotalDedn	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.BalanceCG	integer	True	type=integer, minimum=-99999999999999, maximum=99999999999999, REQUIRED	
ITR.ITR2.ScheduleCGFor23.LongTermCapGain23.Proviso112Applicable_115ACA.Proviso112Applicabledtls_BE.DeductionUs54F	integer	True	type=integer, minimum=0, maximum=100000000, REQUIRED	
