path	type	required	constraints	description
ITR.ITR3.ITR3ScheduleBP.BusinessIncOthThanSpec.DeemedChrgblIncUndrRule8	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusinessIncOthThanSpec.IncomeOtherThanRule	integer	True	type=integer, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusinessIncOthThanSpec.BalIncDeemedFrmAgri	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecBusinessInc.NetPLFrmSpecBus	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecBusinessInc.AdditionUs28to44DA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecBusinessInc.DeductUs28to44DA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecBusinessInc.AdjustedPLFrmSpecuBus	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.NetPLFrmSpecifiedBus	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.AddSec28to44DA	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.DedSec28to44DAOTDedSec35AD	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.ProfitLossSpecifiedBusiness	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.DeductionUs35AD	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.PLFrmSpecifiedBus	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.SpecifiedBusinessInc.DedUs35ADSubSec5Dtls[].DedUs35ADSubSec5	string	True	type=string, pattern=a|aa|ab|ac|ad|ae|af|ag|ah|ai|aj|ak|b, REQUIRED	a : laying and operating a cross-country natural gas pipeline; network for; distribution, including storage facilities being an integral part of; such network ; aa:building and operating a new hotel of two-star or above category as; classified by the Central Government ; ab: building and operating a new hospital with at least one hundred; beds for patients ; ac:developing and building a housing project under a scheme for slum; redevelopment or rehabilitation framed by the Central Government or; a State Government, as the case may be, and which is notified by the; Board in this behalf in accordance with the guidelines as may be; prescribed ; ad:developing and building a housing project under a scheme for affordable; housing framed by the Central Government or a State Government, as; the case may be, and notified by the Board in this behalf in; accordance with the guidelines as may be prescribed ; ae:new plant or in a newly installed capacity in an existing plant for; production of fertilizer ; af:setting up and operating an inland container depot or a container freight; station notified or approved under the Customs Act, 1962 (52 of; 1962) ; ag:bee-keeping and production of honey and beeswax ; ah:setting up and operating a warehousing facility for storage of sugar ; ai:laying and operating a slurry pipeline for the transportation; of iron ore ; aj:setting up and operating a semi-conductor wafer fabrication manufacturing; unit, and which is notified by the Board in accordance with such; guidelines as may be prescribed ; ak:developing or operating and maintaining or developing, operating and; maintaining, any infrastructure facility ; b:all other cases not falling under any of the above clauses
ITR.ITR3.ITR3ScheduleBP.IncChrgUnHdProftGain	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.LossSetOffOnBusLoss	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpeculativeInc.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpeculativeInc.BusLossSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpeculativeInc.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpecifiedInc.IncOfCurYrUnderThatHead	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpecifiedInc.BusLossSetoff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.SpecifiedInc.IncOfCurYrAfterSetOff	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.TotLossSetOffOnBus	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ITR3ScheduleBP.BusSetoffCurrYr.LossRemainSetOffOnBus	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AdjustmentSec115BAC	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.Total	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AddlnDeprOnGT180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AddlnDeprOnLessThan180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.AddlnDeprOnAssetLessThan180Days	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate15.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AdjustmentSec115BAC	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.Total	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AddlnDeprOnGT180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AddlnDeprOnLessThan180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.AddlnDeprOnAssetLessThan180Days	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate30.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AdjustmentSec115BAC	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.Total	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AddlnDeprOnGT180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AddlnDeprOnLessThan180DayAdditions	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.AddlnDeprOnAssetLessThan180Days	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate40.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.AdjustmentSec115BAC	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.Total	integer	False	type=integer, minimum=0, maximum=99999999999999	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDPM.PlantMachinery.Rate45.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Land.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Land.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate5.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate10.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.ProportionateAggDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.ExpdrOnTrforSaleAsset	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.CapGainUs50	integer	True	type=integer, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.Building.Rate40.DepreciationDetail.WDVLastDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.WDVFirstDay	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.AdditionsGrThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.RealizationTotalPeriod	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.FullRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.AdditionsLessThan180Days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.RealizationPeriodLessThan180days	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.HalfRateDeprAmt	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.DepreciationAtFullRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.DepreciationAtHalfRate	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.TotalDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.DepDisAllowUs38_2	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
ITR.ITR3.ScheduleDOA.FurnitureFittings.Rate10.DepreciationDetail.NetAggregateDepreciation	integer	True	type=integer, minimum=0, maximum=99999999999999, REQUIRED	
